id_conf,run_id,mutation,neighbor,H,stop,nb solutions,hv,spacing,duration_batch
252,4,0.4,0.2,25,1000,255,0.6091537802170105,0.05395013925256084,542.1311405658722
254,0,0.5,0.1,25,1000,256,0.6027643589967058,0.052805811676690906,445.6280722141266
254,1,0.5,0.1,25,1000,435,0.6206499414631995,0.047358309638265816,445.6280722141266
254,2,0.5,0.1,25,1000,408,0.6253989643085816,0.04781696206851763,445.6280722141266
254,3,0.5,0.1,25,1000,204,0.6076726326726822,0.058963944172600445,445.6280722141266
254,4,0.5,0.1,25,1000,185,0.6113533273496145,0.06645766623390179,445.6280722141266
255,0,0.5,0.15,25,1000,167,0.632589449935778,0.05873476744136065,427.3971429347992
255,1,0.5,0.15,25,1000,324,0.6206358465523674,0.046039030928855584,427.3971429347992
255,2,0.5,0.15,25,1000,508,0.6353601530003502,0.04699223521539333,427.3971429347992
255,3,0.5,0.15,25,1000,470,0.6268757035353922,0.04210046889911498,427.3971429347992
255,4,0.5,0.15,25,1000,238,0.6088900188916333,0.06480754884913234,427.3971429347992
253,0,0.5,0.05,25,1000,237,0.6059220449899276,0.05573964255022818,518.3526660442352
253,1,0.5,0.05,25,1000,325,0.6289971172513227,0.048379130816509686,518.3526660442352
253,2,0.5,0.05,25,1000,360,0.616485908629597,0.05193394305428598,518.3526660442352
253,3,0.5,0.05,25,1000,138,0.5990693132937287,0.06782539152250695,518.3526660442352
253,4,0.5,0.05,25,1000,318,0.6060717268983405,0.05757798981534506,518.3526660442352
256,0,0.5,0.2,25,1000,224,0.6238087894924689,0.04910371628165019,407.6195453166962
256,1,0.5,0.2,25,1000,275,0.6122006717979475,0.0544242037950423,407.6195453166962
256,2,0.5,0.2,25,1000,284,0.6369459753360661,0.052022057233178876,407.6195453166962
256,3,0.5,0.2,25,1000,246,0.620867156511778,0.06508988034403887,407.6195453166962
256,4,0.5,0.2,25,1000,399,0.6252624819458522,0.04170777929648322,407.6195453166962
